dt,ticker,close,high,low
2017-02-07,AAL,45.14,46.13,45.0
2017-02-07,AIG,64.88,65.25,64.76
2017-02-07,CAT,93.15,94.9229,92.87
2017-02-07,CVS,76.34,76.73,75.5
2017-02-07,F,12.33,12.67,12.31
2017-02-07,FDX,188.02,188.67,187.19
2017-02-08,AAL,45.06,45.35,44.51
2017-02-08,AIG,64.9,65.04,64.5
2017-02-08,CAT,92.91,93.35,92.11
2017-02-08,CVS,77.05,77.4,76.13
2017-02-08,F,12.38,12.45,12.27
2017-02-08,FDX,187.96,188.28,186.81
2017-02-09,AAL,46.29,46.599,44.94
2017-02-09,AIG,65.32,65.585,64.935
2017-02-09,CAT,93.8,94.18,92.69
2017-02-09,CVS,77.42,79.0,75.21
2017-02-09,F,12.38,12.47,12.27
2017-02-09,FDX,188.57,190.12,187.83
2017-02-10,AAL,46.45,46.8,46.17
2017-02-10,AIG,65.65,65.88,65.35
2017-02-10,CAT,96.8,96.88,94.11
2017-02-10,CVS,78.27,79.12,76.95
2017-02-10,F,12.49,12.51,12.37
2017-02-10,FDX,190.86,191.0,188.31
2017-02-13,AAL,47.55,47.78,46.47
2017-02-13,AIG,66.14,66.3,65.65
2017-02-13,CAT,98.42,99.045,96.85
2017-02-13,CVS,78.5,79.23,78.35
2017-02-13,F,12.55,12.66,12.48
2017-02-13,FDX,192.57,193.15,190.63
2017-02-14,AAL,47.6,47.79,46.45
2017-02-14,AIG,64.0,67.25,63.75
2017-02-14,CAT,98.09,98.74,97.26
2017-02-14,CVS,78.67,79.0,78.06
2017-02-14,F,12.65,12.81,12.54
2017-02-14,FDX,192.2,193.07,191.33
2017-02-15,AAL,47.7,48.05,46.93
2017-02-15,AIG,60.9,64.15,60.41
2017-02-15,CAT,99.08,99.08,97.88
2017-02-15,CVS,79.41,79.52,78.55
2017-02-15,F,12.62,12.71,12.55
2017-02-15,FDX,194.97,194.97,192.22
2017-02-16,AAL,47.0,47.7,46.66
2017-02-16,AIG,62.33,62.69,60.55
2017-02-16,CAT,98.05,99.13,97.8
2017-02-16,CVS,79.45,80.2,79.26
2017-02-16,F,12.51,12.7,12.48
2017-02-16,FDX,193.35,194.72,192.16
2017-02-17,AAL,46.84,47.1,46.43
2017-02-17,AIG,62.4,62.51,61.73
2017-02-17,CAT,98.8,99.0,97.54
2017-02-17,CVS,79.64,79.99,79.31
2017-02-17,F,12.58,12.58,12.42
2017-02-17,FDX,193.7,193.75,192.297
2017-02-21,AAL,46.75,47.27,46.5833
2017-02-21,AIG,63.32,63.58,62.46
2017-02-21,CAT,98.06,99.7,97.92
2017-02-21,CVS,79.75,80.39,79.13
2017-02-21,F,12.67,12.72,12.6
2017-02-21,FDX,195.36,195.57,193.76
2017-02-22,AAL,46.1,46.7,45.87
2017-02-22,AIG,64.0029,64.44,63.03
2017-02-22,CAT,98.35,98.73,97.62
2017-02-22,CVS,80.24,80.47,79.45
2017-02-22,F,12.67,12.765,12.63
2017-02-22,FDX,193.83,195.35,192.61
2017-02-23,AAL,45.98,47.32,45.89
2017-02-23,AIG,63.91,64.27,63.81
2017-02-23,CAT,95.41,98.66,95.12
2017-02-23,CVS,80.86,81.43,80.013
2017-02-23,F,12.5,12.72,12.5
2017-02-23,FDX,191.18,194.495,190.71
2017-02-24,AAL,46.21,46.9,45.58
2017-02-24,AIG,63.54,64.0,63.22
2017-02-24,CAT,95.48,95.55,93.5
2017-02-24,CVS,81.48,81.75,80.6
2017-02-24,F,12.46,12.56,12.38
2017-02-24,FDX,193.15,193.15,190.12
2017-02-27,AAL,46.25,46.45,45.68
2017-02-27,AIG,64.02,64.51,63.53
2017-02-27,CAT,97.41,97.69,95.115
2017-02-27,CVS,81.41,81.86,81.31
2017-02-27,F,12.66,12.68,12.43
2017-02-27,FDX,194.37,194.42,191.77
2017-02-28,AAL,46.35,46.7199,46.03
2017-02-28,AIG,63.82,64.29,63.7
2017-02-28,CAT,96.68,97.6,96.44
2017-02-28,CVS,80.6,81.1299,80.18
2017-02-28,F,12.52,12.67,12.45
2017-02-28,FDX,192.97,195.4,192.9127
2017-03-01,AAL,47.0,48.135,46.3
2017-03-01,AIG,64.63,65.27,63.8
2017-03-01,CAT,98.51,98.97,96.66
2017-03-01,CVS,80.7,81.38,80.64
2017-03-01,F,12.67,12.75,12.52
2017-03-01,FDX,197.42,198.6,194.89
2017-03-02,AAL,45.72,46.98,45.64
2017-03-02,AIG,63.9,65.0,63.85
2017-03-02,CAT,94.23,98.73,92.84
2017-03-02,CVS,81.35,81.56,80.41
2017-03-02,F,12.66,12.745,12.58
2017-03-02,FDX,194.9,196.99,194.23
2017-03-03,AAL,46.81,47.26,45.72
2017-03-03,AIG,64.22,64.37,63.77
2017-03-03,CAT,95.06,95.9,93.53
2017-03-03,CVS,81.02,81.69,80.54
2017-03-03,F,12.64,12.71,12.53
2017-03-03,FDX,194.35,195.29,193.96
2017-03-06,AAL,45.3,46.68,44.38
2017-03-06,AIG,63.78,64.01,63.37
2017-03-06,CAT,95.58,95.94,94.1
2017-03-06,CVS,80.63,81.29,80.6086
2017-03-06,F,12.51,12.69,12.5
2017-03-06,FDX,193.92,195.43,193.34
2017-03-07,AAL,44.8,45.23,44.56
2017-03-07,AIG,63.45,63.77,62.655
2017-03-07,CAT,95.75,96.23,94.76
2017-03-07,CVS,80.53,81.0,80.0
2017-03-07,F,12.49,12.55,12.42
2017-03-07,FDX,192.87,194.6,192.37
2017-03-08,AAL,44.89,45.3,44.597
2017-03-08,AIG,63.44,64.05,63.29
2017-03-08,CAT,93.7,95.73,92.3
2017-03-08,CVS,81.2492,81.52,80.53
2017-03-08,F,12.53,12.64,12.46
2017-03-08,FDX,192.92,193.84,192.04
2017-03-09,AAL,43.4,45.1,43.25
2017-03-09,AIG,63.22,65.53,62.95
2017-03-09,CAT,91.41,93.45,90.41
2017-03-09,CVS,80.7,81.41,80.43
2017-03-09,F,12.5,12.56,12.4
2017-03-09,FDX,191.31,192.9,189.9
2017-03-10,AAL,43.85,43.98,42.97
2017-03-10,AIG,63.06,64.08,62.8
2017-03-10,CAT,92.46,93.1,90.81
2017-03-10,CVS,80.4,81.17,80.2299
2017-03-10,F,12.52,12.63,12.47
2017-03-10,FDX,192.15,193.84,190.388
2017-03-13,AAL,42.35,44.12,42.26
2017-03-13,AIG,63.18,63.325,61.81
2017-03-13,CAT,92.6,93.53,92.26
2017-03-13,CVS,80.44,80.59,79.97
2017-03-13,F,12.53,12.63,12.5
2017-03-13,FDX,193.7,193.7,191.39
2017-03-14,AAL,41.29,42.5,40.84
2017-03-14,AIG,62.87,63.02,62.41
2017-03-14,CAT,92.05,92.64,90.62
2017-03-14,CVS,79.75,80.59,79.42
2017-03-14,F,12.55,12.7,12.45
2017-03-14,FDX,191.69,193.03,190.975
2017-03-15,AAL,42.13,42.19,40.2099
2017-03-15,AIG,63.23,63.39,62.88
2017-03-15,CAT,93.2,93.79,92.06
2017-03-15,CVS,79.73,80.22,78.68
2017-03-15,F,12.64,12.65,12.52
2017-03-15,FDX,193.26,194.26,191.5
2017-03-16,AAL,42.26,42.35,41.45
2017-03-16,AIG,62.85,63.47,62.775
2017-03-16,CAT,92.85,94.09,92.641
2017-03-16,CVS,79.56,79.98,79.23
2017-03-16,F,12.71,12.74,12.59
2017-03-16,FDX,193.11,194.0,192.44
2017-03-17,AAL,41.7,42.25,41.6
2017-03-17,AIG,62.37,63.045,62.03
2017-03-17,CAT,92.91,93.32,92.65
2017-03-17,CVS,78.75,79.65,78.58
2017-03-17,F,12.48,12.74,12.45
2017-03-17,FDX,194.65,196.09,192.38
2017-03-20,AAL,41.71,42.58,41.45
2017-03-20,AIG,62.37,62.84,61.88
2017-03-20,CAT,95.43,95.48,92.55
2017-03-20,CVS,78.82,79.1062,78.55
2017-03-20,F,12.3,12.52,12.25
2017-03-20,FDX,192.74,195.51,192.18
2017-03-21,AAL,40.49,41.98,40.34
2017-03-21,AIG,61.76,62.68,61.56
2017-03-21,CAT,92.42,95.39,92.09
2017-03-21,CVS,78.61,79.0099,78.28
2017-03-21,F,11.78,12.35,11.7
2017-03-21,FDX,195.8,198.2,183.5
2017-03-22,AAL,40.35,40.55,39.21
2017-03-22,AIG,61.2,61.8299,61.1
2017-03-22,CAT,92.43,93.13,91.72
2017-03-22,CVS,78.46,78.87,77.915
2017-03-22,F,11.79,11.83,11.62
2017-03-22,FDX,195.86,199.0,192.5
2017-03-23,AAL,41.43,41.86,40.45
2017-03-23,AIG,61.34,61.895,61.04
2017-03-23,CAT,92.5,93.0,91.96
2017-03-23,CVS,78.3,78.73,77.975
2017-03-23,F,11.63,11.88,11.36
2017-03-23,FDX,189.15,196.0,189.1
2017-03-24,AAL,41.75,42.065,41.42
2017-03-24,AIG,60.88,62.19,60.44
2017-03-24,CAT,92.15,93.24,91.56
2017-03-24,CVS,78.49,78.66,78.0
2017-03-24,F,11.64,11.765,11.55
2017-03-24,FDX,187.95,190.31,187.23
2017-03-27,AAL,41.78,41.89,40.56
2017-03-27,AIG,60.93,61.12,59.86
2017-03-27,CAT,91.57,91.97,90.25
2017-03-27,CVS,78.51,78.95,78.02
2017-03-27,F,11.5,11.69,11.41
2017-03-27,FDX,187.04,187.62,184.3
2017-03-28,AAL,42.6,42.93,41.55
2017-03-28,AIG,61.86,62.25,60.62
2017-03-28,CAT,92.94,93.16,91.5
2017-03-28,CVS,78.61,78.95,78.275
2017-03-28,F,11.71,11.8,11.48
2017-03-28,FDX,189.88,190.49,185.55
2017-03-29,AAL,41.97,42.76,41.87
2017-03-29,AIG,61.77,61.89,61.51
2017-03-29,CAT,93.0,93.249,92.4
2017-03-29,CVS,78.76,78.86,78.36
2017-03-29,F,11.69,11.82,11.64
2017-03-29,FDX,190.92,191.66,189.15
2017-03-30,AAL,42.6,42.64,41.79
2017-03-30,AIG,62.57,62.89,61.68
2017-03-30,CAT,92.9839,93.37,92.4
2017-03-30,CVS,78.61,79.11,78.44
2017-03-30,F,11.69,11.74,11.61
2017-03-30,FDX,194.17,194.34,191.68
2017-03-31,AAL,42.3,42.94,42.2745
2017-03-31,AIG,62.43,62.84,62.25
2017-03-31,CAT,92.76,93.24,92.02
2017-03-31,CVS,78.5,78.61,76.35
2017-03-31,F,11.65,11.72,11.6
2017-03-31,FDX,195.15,196.23,193.215
2017-04-03,AAL,42.45,42.57,41.625
2017-04-03,AIG,61.79,62.56,61.34
2017-04-03,CAT,91.8761,92.84,91.0
2017-04-03,CVS,78.15,78.55,77.72
2017-04-03,F,11.41,11.73,11.28
2017-04-03,FDX,195.37,197.2,194.4001
2017-04-04,AAL,41.06,42.23,40.82
2017-04-04,AIG,62.19,62.26,61.5
2017-04-04,CAT,94.29,94.78,92.62
2017-04-04,CVS,78.6,78.6,77.63
2017-04-04,F,11.4,11.48,11.28
2017-04-04,FDX,196.35,196.58,194.65
2017-04-05,AAL,41.31,42.13,40.99
2017-04-05,AIG,61.59,62.77,61.43
2017-04-05,CAT,94.22,96.7299,93.96
2017-04-05,CVS,77.03,77.87,76.75
2017-04-05,F,11.28,11.52,11.23
2017-04-05,FDX,195.85,199.17,195.5
2017-04-06,AAL,41.72,41.96,41.16
2017-04-06,AIG,61.84,62.07,61.39
2017-04-06,CAT,95.8,96.42,94.23
2017-04-06,CVS,77.01,77.225,76.6
2017-04-06,F,11.31,11.36,11.22
2017-04-06,FDX,196.2,197.26,195.64
2017-04-07,AAL,41.71,42.1,41.2
2017-04-07,AIG,61.18,61.82,61.18
2017-04-07,CAT,95.55,96.62,95.42
2017-04-07,CVS,77.08,77.22,76.555
2017-04-07,F,11.24,11.35,11.21
2017-04-07,FDX,195.65,196.88,195.37
2017-04-10,AAL,42.1,42.67,41.62
2017-04-10,AIG,61.48,61.89,61.265
2017-04-10,CAT,97.97,97.97,95.65
2017-04-10,CVS,77.95,77.95,76.96
2017-04-10,F,11.27,11.35,11.2
2017-04-10,FDX,195.66,197.23,195.23
2017-04-11,AAL,43.93,43.95,42.18
2017-04-11,AIG,60.75,61.41,60.56
2017-04-11,CAT,97.0,97.308,95.67
2017-04-11,CVS,78.17,78.19,77.54
2017-04-11,F,11.28,11.34,11.17
2017-04-11,FDX,192.99,195.75,192.68
2017-04-12,AAL,43.98,45.35,43.83
2017-04-12,AIG,60.11,60.51,59.735
2017-04-12,CAT,94.96,97.1,94.66
2017-04-12,CVS,77.96,78.15,77.74
2017-04-12,F,11.23,11.34,11.2
2017-04-12,FDX,186.35,193.5,186.15
2017-04-13,AAL,43.2,44.48,43.2
2017-04-13,AIG,59.31,60.3,59.31
2017-04-13,CAT,93.12,95.25,93.08
2017-04-13,CVS,77.96,78.36,77.8001
2017-04-13,F,11.13,11.25,11.11
2017-04-13,FDX,183.9,186.8,183.71
2017-04-17,AAL,44.3,44.51,43.35
2017-04-17,AIG,59.93,60.06,59.37
2017-04-17,CAT,94.14,94.35,93.35
2017-04-17,CVS,78.74,78.74,78.0
2017-04-17,F,11.3,11.31,11.14
2017-04-17,FDX,185.54,185.9,183.07
2017-04-18,AAL,43.86,44.53,43.4
2017-04-18,AIG,59.5,59.92,59.3
2017-04-18,CAT,94.22,94.54,93.12
2017-04-18,CVS,78.25,78.68,77.5
2017-04-18,F,11.15,11.28,11.08
2017-04-18,FDX,183.61,185.78,183.49
2017-04-19,AAL,44.4,44.775,43.81
2017-04-19,AIG,58.83,59.98,58.705
2017-04-19,CAT,93.4,95.97,93.29
2017-04-19,CVS,77.83,78.1,77.59
2017-04-19,F,11.2,11.28,11.17
2017-04-19,FDX,183.56,186.07,182.89
2017-04-20,AAL,45.38,45.38,44.56
2017-04-20,AIG,59.4,60.49,58.93
2017-04-20,CAT,94.7,94.96,92.7
2017-04-20,CVS,79.4,79.54,77.79
2017-04-20,F,11.46,11.5,11.22
2017-04-20,FDX,186.48,186.95,183.79
2017-04-21,AAL,45.15,45.55,44.985
2017-04-21,AIG,59.13,59.7,59.08
2017-04-21,CAT,94.3,95.25,93.81
2017-04-21,CVS,79.26,79.5,78.96
2017-04-21,F,11.34,11.5,11.32
2017-04-21,FDX,185.28,187.65,185.2001
2017-04-24,AAL,46.48,46.5,45.45
2017-04-24,AIG,59.69,60.4,59.13
2017-04-24,CAT,96.8,97.06,95.25
2017-04-24,CVS,81.59,82.5,79.28
2017-04-24,F,11.4,11.56,11.34
2017-04-24,FDX,188.35,188.66,187.31
2017-04-25,AAL,46.5,47.39,46.38
2017-04-25,AIG,60.07,60.3,59.9
2017-04-25,CAT,104.11,104.89,96.75
2017-04-25,CVS,82.0,82.405,80.68
2017-04-25,F,11.45,11.5,11.43
2017-04-25,FDX,188.97,190.59,188.6
2017-04-26,AAL,46.2,46.9,45.76
2017-04-26,AIG,60.16,60.82,59.9234
2017-04-26,CAT,104.8,105.98,103.64
2017-04-26,CVS,82.0,82.18,81.32
2017-04-26,F,11.6,11.7,11.45
2017-04-26,FDX,190.49,191.06,188.63
2017-04-27,AAL,43.9,45.5,42.41
2017-04-27,AIG,61.1,61.41,60.12
2017-04-27,CAT,102.6,105.0,102.52
2017-04-27,CVS,82.79,83.0,82.03
2017-04-27,F,11.43,11.9,11.34
2017-04-27,FDX,191.71,192.37,188.74
2017-04-28,AAL,42.4,44.25,42.4
2017-04-28,AIG,60.91,61.32,60.87
2017-04-28,CAT,102.26,103.53,102.23
2017-04-28,CVS,82.39,83.0,82.17
2017-04-28,F,11.47,11.59,11.4
2017-04-28,FDX,189.7,192.32,188.77
2017-05-01,AAL,42.08,42.96,42.0
2017-05-01,AIG,61.78,61.88,61.07
2017-05-01,CAT,102.0,103.2,101.41
2017-05-01,CVS,81.34,82.8,81.11
2017-05-01,F,11.44,11.54,11.4
2017-05-01,FDX,188.23,190.29,188.16
2017-05-02,AAL,43.85,43.95,42.05
2017-05-02,AIG,61.53,62.06,61.39
2017-05-02,CAT,101.51,102.71,101.25
2017-05-02,CVS,79.0,83.45,78.85
2017-05-02,F,10.92,11.54,10.9
2017-05-02,FDX,189.03,189.74,188.24
2017-05-03,AAL,43.81,44.17,43.42
2017-05-03,AIG,62.4,63.5,61.26
2017-05-03,CAT,101.36,102.17,100.78
2017-05-03,CVS,79.6,80.23,79.05
2017-05-03,F,11.09,11.09,10.91
2017-05-03,FDX,189.92,190.12,188.45
2017-05-04,AAL,43.61,44.39,43.195
2017-05-04,AIG,62.67,63.48,61.54
2017-05-04,CAT,99.45,102.02,98.635
2017-05-04,CVS,81.13,81.15,79.45
2017-05-04,F,11.0,11.18,10.96
2017-05-04,FDX,191.19,191.5,189.88
2017-05-05,AAL,44.65,44.65,43.5
2017-05-05,AIG,62.2,63.68,62.2
2017-05-05,CAT,99.93,99.9869,99.02
2017-05-05,CVS,81.29,81.51,80.6
2017-05-05,F,11.12,11.16,10.98
2017-05-05,FDX,192.42,192.8,190.73
2017-05-08,AAL,44.94,45.045,44.49
2017-05-08,AIG,61.92,62.8,61.75
2017-05-08,CAT,99.54,100.1,98.94
2017-05-08,CVS,81.05,81.3168,80.81
2017-05-08,F,11.14,11.24,11.09
2017-05-08,FDX,191.1,192.12,190.82
2017-05-09,AAL,47.03,47.3,45.15
2017-05-09,AIG,61.82,62.44,61.66
2017-05-09,CAT,99.15,100.21,99.15
2017-05-09,CVS,81.1,81.48,80.92
2017-05-09,F,11.15,11.255,11.1
2017-05-09,FDX,190.7,191.62,189.641
2017-05-10,AAL,47.3,47.78,46.67
2017-05-10,AIG,61.37,61.8,61.215
2017-05-10,CAT,100.28,100.71,99.0
2017-05-10,CVS,80.94,81.56,80.81
2017-05-10,F,11.06,11.23,11.03
2017-05-10,FDX,189.75,191.0,189.01
2017-05-11,AAL,46.77,47.35,45.65
2017-05-11,AIG,61.79,62.9,61.72
2017-05-11,CAT,101.0,101.97,100.15
2017-05-11,CVS,82.28,82.46,80.63
2017-05-11,F,11.02,11.1,10.97
2017-05-11,FDX,190.84,191.16,187.94
2017-05-12,AAL,45.83,46.59,45.73
2017-05-12,AIG,60.99,61.81,60.92
2017-05-12,CAT,100.8,100.95,100.17
2017-05-12,CVS,80.21,82.4,80.15
2017-05-12,F,10.93,11.07,10.9
2017-05-12,FDX,191.66,192.07,189.78
2017-05-15,AAL,46.42,46.99,45.69
2017-05-15,AIG,61.5,62.01,61.25
2017-05-15,CAT,102.3,102.56,101.01
2017-05-15,CVS,80.47,80.945,80.21
2017-05-15,F,10.94,11.03,10.92
2017-05-15,FDX,194.76,195.94,191.27
2017-05-16,AAL,46.75,47.1329,44.74
2017-05-16,AIG,62.01,62.88,61.83
2017-05-16,CAT,102.34,102.9,101.27
2017-05-16,CVS,78.9,80.68,78.9
2017-05-16,F,10.91,11.07,10.9
2017-05-16,FDX,193.93,195.25,193.93
2017-05-17,AAL,45.09,46.56,44.88
2017-05-17,AIG,61.5,61.85,61.08
2017-05-17,CAT,100.53,101.65,99.89
2017-05-17,CVS,76.4,78.41,76.21
2017-05-17,F,10.79,10.95,10.67
2017-05-17,FDX,187.98,192.82,187.07
2017-05-18,AAL,44.7,45.4,44.19
2017-05-18,AIG,61.39,61.8825,61.01
2017-05-18,CAT,100.32,100.91,97.74
2017-05-18,CVS,76.62,77.465,76.25
2017-05-18,F,10.8,10.82,10.7
2017-05-18,FDX,188.73,190.7414,186.0
2017-05-19,AAL,45.22,45.38,44.74
2017-05-19,AIG,61.21,61.79,61.12
2017-05-19,CAT,102.25,102.86,101.27
2017-05-19,CVS,76.45,77.23,76.21
2017-05-19,F,10.86,10.94,10.79
2017-05-19,FDX,189.0,191.19,188.75
2017-05-22,AAL,45.75,46.25,45.22
2017-05-22,AIG,61.38,61.91,61.17
2017-05-22,CAT,102.31,103.05,101.81
2017-05-22,CVS,76.34,76.63,76.12
2017-05-22,F,11.08,11.22,10.89
2017-05-22,FDX,191.37,191.9,189.44
2017-05-23,AAL,46.46,46.69,45.94
2017-05-23,AIG,62.49,62.49,61.21
2017-05-23,CAT,103.79,103.85,102.06
2017-05-23,CVS,77.27,77.83,76.35
2017-05-23,F,11.06,11.17,10.97
2017-05-23,FDX,193.06,193.3075,190.93
2017-05-24,AAL,46.77,47.43,46.65
2017-05-24,AIG,62.6,62.84,62.17
2017-05-24,CAT,103.9,104.91,103.1
2017-05-24,CVS,76.2,77.54,76.2
2017-05-24,F,10.98,11.14,10.87
2017-05-24,FDX,193.27,193.9,192.6
2017-05-25,AAL,47.99,48.12,46.82
2017-05-25,AIG,62.9,63.235,62.55
2017-05-25,CAT,104.84,105.935,102.68
2017-05-25,CVS,75.95,76.695,75.685
2017-05-25,F,10.84,11.01,10.76
2017-05-25,FDX,194.52,194.9399,192.93
2017-05-26,AAL,48.74,48.82,47.37
2017-05-26,AIG,63.4,63.9,62.91
2017-05-26,CAT,105.66,105.87,104.62
2017-05-26,CVS,76.7,76.7,75.9
2017-05-26,F,10.93,10.945,10.81
2017-05-26,FDX,194.26,194.94,193.58
2017-05-30,AAL,47.96,48.5775,47.79
2017-05-30,AIG,64.1,64.315,63.0
2017-05-30,CAT,105.27,105.86,105.01
2017-05-30,CVS,76.77,76.98,76.21
2017-05-30,F,11.1,11.12,10.96
2017-05-30,FDX,193.88,194.98,192.68
2017-05-31,AAL,48.45,48.5,47.53
2017-05-31,AIG,63.63,64.19,63.52
2017-05-31,CAT,105.45,105.76,103.6
2017-05-31,CVS,76.9,76.97,76.25
2017-05-31,F,11.12,11.16,11.0
2017-05-31,FDX,193.33,194.3,191.93
2017-06-01,AAL,49.19,49.36,48.3
2017-06-01,AIG,63.9,64.04,63.63
2017-06-01,CAT,105.7,106.43,105.16
2017-06-01,CVS,78.18,78.29,76.695
2017-06-01,F,11.45,11.54,11.1
2017-06-01,FDX,198.63,198.75,193.84
2017-06-02,AAL,49.42,50.47,49.1
2017-06-02,AIG,64.24,64.35,63.45
2017-06-02,CAT,106.1437,106.76,105.18
2017-06-02,CVS,78.88,79.08,78.18
2017-06-02,F,11.34,11.53,11.24
2017-06-02,FDX,203.11,204.89,198.85
2017-06-05,AAL,49.85,49.95,49.4
2017-06-05,AIG,63.83,64.15,63.775
2017-06-05,CAT,105.16,107.17,105.1196
2017-06-05,CVS,78.79,79.05,78.24
2017-06-05,F,11.26,11.4,11.225
2017-06-05,FDX,202.25,204.4,202.06
2017-06-06,AAL,49.76,50.1,49.32
2017-06-06,AIG,63.28,63.65,63.053
2017-06-06,CAT,104.55,105.52,104.06
2017-06-06,CVS,77.9,78.75,77.64
2017-06-06,F,11.12,11.24,11.05
2017-06-06,FDX,203.17,204.91,200.84
2017-06-07,AAL,50.66,50.91,48.8
2017-06-07,AIG,63.16,63.42,63.08
2017-06-07,CAT,103.53,104.69,102.45
2017-06-07,CVS,78.11,78.37,77.38
2017-06-07,F,11.08,11.19,11.02
2017-06-07,FDX,206.15,206.31,202.42
2017-06-08,AAL,51.8,51.87,50.41
2017-06-08,AIG,63.66,64.21,63.06
2017-06-08,CAT,105.01,105.39,103.61
2017-06-08,CVS,77.9,78.56,77.9
2017-06-08,F,11.05,11.1,10.88
2017-06-08,FDX,205.84,206.93,204.3
2017-06-09,AAL,50.48,51.95,50.2
2017-06-09,AIG,63.74,64.21,63.32
2017-06-09,CAT,105.82,107.02,104.75
2017-06-09,CVS,79.82,79.82,78.1734
2017-06-09,F,11.14,11.15,11.01
2017-06-09,FDX,206.68,207.11,204.95
2017-06-12,AAL,49.47,50.44,48.1
2017-06-12,AIG,63.82,64.4,63.57
2017-06-12,CAT,105.9,106.3489,104.9
2017-06-12,CVS,79.68,80.91,78.5
2017-06-12,F,11.28,11.36,11.11
2017-06-12,FDX,208.73,209.345,205.26
2017-06-13,AAL,49.5,49.91,48.84
2017-06-13,AIG,64.23,64.33,63.64
2017-06-13,CAT,105.94,107.1,105.505
2017-06-13,CVS,79.85,79.99,78.99
2017-06-13,F,11.27,11.35,11.15
2017-06-13,FDX,209.5,210.65,208.45
2017-06-14,AAL,49.33,49.7801,48.89
2017-06-14,AIG,64.25,64.34899999999999,63.63
2017-06-14,CAT,104.5,105.99,103.99
2017-06-14,CVS,80.79,80.86,79.66
2017-06-14,F,11.21,11.29,11.06
2017-06-14,FDX,208.87,210.12,207.69
2017-06-15,AAL,49.11,49.32,48.37
2017-06-15,AIG,63.81,64.13,63.355
2017-06-15,CAT,106.38,106.64,103.67
2017-06-15,CVS,80.09,80.9,79.65
2017-06-15,F,11.23,11.29,11.12
2017-06-15,FDX,210.45,210.82,207.76
2017-06-16,AAL,48.99,49.45,48.6
2017-06-16,AIG,63.79,64.0,63.57
2017-06-16,CAT,107.78,107.91,106.4
2017-06-16,CVS,77.06,79.91,75.46
2017-06-16,F,11.2,11.33,11.07
2017-06-16,FDX,210.5,211.88,209.57
2017-06-19,AAL,49.53,49.72,48.79
2017-06-19,AIG,63.91,64.18,63.72
2017-06-19,CAT,107.36,108.2,106.67
2017-06-19,CVS,78.1,78.11,76.53
2017-06-19,F,11.22,11.28,11.18
2017-06-19,FDX,211.19,212.8,208.6
2017-06-20,AAL,48.28,49.76,48.01
2017-06-20,AIG,63.39,63.915,63.33
2017-06-20,CAT,107.07,108.41,106.915
2017-06-20,CVS,77.78,78.57,77.69
2017-06-20,F,11.1,11.22,11.09
2017-06-20,FDX,210.85,214.89,208.95
2017-06-21,AAL,48.15,48.73,48.1
2017-06-21,AIG,63.17,63.96,63.16
2017-06-21,CAT,103.5,106.95,103.15
2017-06-21,CVS,78.0,79.07,77.75
2017-06-21,F,11.03,11.21,11.0
2017-06-21,FDX,212.15,213.86,205.5
2017-06-22,AAL,48.95,51.45,48.75
2017-06-22,AIG,63.05,63.28,62.83
2017-06-22,CAT,104.09,104.66,103.49
2017-06-22,CVS,77.22,78.24,77.21
2017-06-22,F,11.12,11.18,11.0
2017-06-22,FDX,211.63,212.67,208.61
2017-06-23,AAL,48.63,49.1,48.47
2017-06-23,AIG,63.01,63.36,62.81
2017-06-23,CAT,104.11,104.27,102.3
2017-06-23,CVS,77.8,77.94,76.93
2017-06-23,F,11.05,11.13,11.0
2017-06-23,FDX,215.19,216.96,210.87
2017-06-26,AAL,48.78,49.78,48.535
2017-06-26,AIG,63.18,63.65,63.09
2017-06-26,CAT,104.44,105.63,103.44
2017-06-26,CVS,80.12,80.585,77.88
2017-06-26,F,11.17,11.2,11.05
2017-06-26,FDX,215.36,217.289,215.0
2017-06-27,AAL,48.51,49.555,48.49
2017-06-27,AIG,63.41,63.995,63.18
2017-06-27,CAT,103.71,105.23,103.69
2017-06-27,CVS,80.5,81.15,79.95
2017-06-27,F,11.1,11.2,11.06
2017-06-27,FDX,214.3,216.13,214.09
2017-06-28,AAL,49.6,49.7956,48.81
2017-06-28,AIG,64.0,64.15,63.65
2017-06-28,CAT,106.65,106.65,102.98
2017-06-28,CVS,81.49,82.0,80.54
2017-06-28,F,11.09,11.17,11.07
2017-06-28,FDX,217.15,217.49,215.285
2017-06-29,AAL,49.42,49.89,48.82
2017-06-29,AIG,63.5,64.53,63.25
2017-06-29,CAT,105.87,106.97,104.81
2017-06-29,CVS,80.5,82.15,79.54
2017-06-29,F,11.17,11.2,11.07
2017-06-29,FDX,215.23,217.0,215.0
2017-06-30,AAL,50.36,50.51,49.6
2017-06-30,AIG,62.52,63.69,62.28
2017-06-30,CAT,107.46,108.04,105.83
2017-06-30,CVS,80.49,80.71,79.78
2017-06-30,F,11.19,11.28,11.16
2017-06-30,FDX,217.33,218.359,216.06
2017-07-03,AAL,50.39,51.28,50.37
2017-07-03,AIG,63.29,63.91,62.52
2017-07-03,CAT,106.97,107.84,106.48
2017-07-03,CVS,80.62,81.34,80.46
2017-07-03,F,11.54,11.685,11.2
2017-07-03,FDX,217.69,219.28,217.38
2017-07-05,AAL,50.9945,51.545,50.18
2017-07-05,AIG,62.78,63.55,62.46
2017-07-05,CAT,107.5898,107.88,106.5
